"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060993","kidney morphogenesis","74/9937","113/28928",0.654867256637168,1.9064103854282,6.98329210411238,1.39747918224251e-11,9.73467907971489e-11,2.07481198306233e-11,"20846/13869/22420/93840/269152/18510/15431/12505/107515/23892/12156/74533/228790/12162/16776/14734/19108/12705/14173/329628/97064/22414/114249/23908/12307/230709/22417/67087/20423/231470/666279/18764/15396/56753/21803/243931/16202/233651/21412/21853/67937/58198/16373/11606/12159/72077/74025/16878/54710/83429/16869/69847/20682/15223/14634/20677/11607/100503085/271127/16371/16372/218476/11622/20471/18654/14573/17869/66725/18763/20681/22339/14164/14537/226154",74
"GO:0110020","regulation of actomyosin structure organization","74/9937","113/28928",0.654867256637168,1.9064103854282,6.98329210411238,1.39747918224251e-11,9.73467907971489e-11,2.07481198306233e-11,"76707/19130/18761/64930/11350/59030/22376/11856/18645/20194/11853/21812/14745/242687/16765/230837/22417/12540/72754/170731/56717/77569/16885/243725/21333/13835/56753/236266/12391/52428/21872/50490/18479/69710/233977/14219/15182/102098/234094/67384/213435/234686/18186/68760/66214/235041/17127/22003/68178/11848/18016/108686/268396/30794/442801/18643/18816/13614/17260/18708/19878/16413/18760/21809/14744/14026/19219/14787/223864/224105/208177/16423/80880/104027",74
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","71/9937","107/28928",0.663551401869159,1.93169114956939,6.98416935790537,1.41582595386487e-11,9.85197740420987e-11,2.0998124958951e-11,"16182/20849/240873/17085/30925/15284/20371/54644/74131/16186/20351/22724/16194/252838/192656/230126/230738/12399/18782/56717/18762/16193/56744/83408/16950/108655/12515/19698/12051/21803/243910/207952/16190/246779/20737/17863/20852/83430/16453/12400/321019/16173/19883/12772/16362/216799/103743/57765/19401/12775/20848/16364/12522/23882/13039/58185/53314/19219/16852/105855/12703/12053/74143/80859/12394/100504404/20230/22694/240354/17283/16952",71
"GO:0048259","regulation of receptor-mediated endocytosis","89/9937","144/28928",0.618055555555556,1.79924636319927,6.95491405593953,1.51914687137661e-11,1.05596868697604e-10,2.25065096397677e-11,"96935/11305/16410/23796/23892/12010/21912/30878/94190/229521/13645/53378/14745/72685/73094/100102/19063/192199/50791/16976/68420/20239/215114/18787/73178/27418/74342/232227/18205/64383/19259/233489/109689/50877/110058/13491/18717/216344/16971/12512/16337/13642/211323/100038489/93742/12759/77116/13430/12402/11814/12306/17999/20616/22041/16568/13385/216869/18806/268445/22248/22370/12775/15114/18195/16416/18750/20379/15216/94245/20963/20620/24071/18222/217835/13132/11838/18693/56149/51789/208650/11820/23969/14251/12488/22339/12266/83814/68423/13380",89
"GO:0060055","angiogenesis involved in wound healing","26/9937","27/28928",0.962962962962963,2.80332017637039,6.78115567677034,1.52167302262371e-11,1.05660058765391e-10,2.25199777272908e-11,"12767/12490/14595/230103/16542/15442/18787/14461/11689/68465/319197/72461/20312/14234/84004/74769/13138/14775/22433/15251/106014/64074/21926/22339/20496/22340",26
"GO:0071478","cellular response to radiation","110/9937","189/28928",0.582010582010582,1.69431439231178,6.92718313773843,1.58481068388943e-11,1.09927314315642e-10,2.34294841299107e-11,"19888/12021/22596/66915/170788/102639543/545384/236312/226691/100040462/15950/77065/72931/16420/21353/65964/228140/56428/27103/171543/19361/27223/18538/12048/17395/21857/13712/17380/67738/20319/50754/64378/60599/230709/99982/12371/57741/19822/50883/69076/231724/12190/11826/13197/22591/19362/12444/72440/232440/170770/13870/21803/18971/12028/12144/74041/67967/20597/22264/15461/19272/93759/20869/99375/20377/234371/93898/17390/18753/73181/52033/17392/13663/15270/235323/12955/17999/15587/15586/12530/15574/60530/18148/26420/76293/20877/22059/637515/12189/14784/56349/18708/11852/268564/12925/106052/239364/56438/19094/20583/224008/16509/12018/26416/26415/12575/21926/13653/19367/68539",110
"GO:0006911","phagocytosis, engulfment","49/9937","65/28928",0.753846153846154,2.19455183037753,6.97423163578462,1.59618639219828e-11,1.10450070419963e-10,2.35409023513623e-11,"497097/70676/17167/14130/14131/14127/227753/21825/19261/16803/14129/11303/12540/12491/232201/14461/19016/56644/83382/16409/16414/27403/216190/319581/20288/12725/347708/171284/171283/276891/56208/217303/140580/14063/16398/16016/17886/20401/105722/668218/105855/12724/11596/11629/224840/83433/12266/106572/70417",49
"GO:0045058","T cell selection","49/9937","65/28928",0.753846153846154,2.19455183037753,6.97423163578462,1.59618639219828e-11,1.10450070419963e-10,2.35409023513623e-11,"22637/12487/19264/240873/17085/30925/320404/20371/54644/12479/16194/252838/56717/20423/16193/108723/16950/12504/12515/21803/20737/210757/11793/20869/20852/83430/16168/12502/12500/12501/11848/94176/50932/15218/57765/12775/20848/14634/16364/20963/13039/53314/58208/16852/74143/14998/16149/19255/14102",49
"GO:0002286","T cell activation involved in immune response","88/9937","142/28928",0.619718309859155,1.80408687406719,6.94803360377862,1.59910876365603e-11,1.10450070419963e-10,2.35409023513623e-11,"16182/20849/18173/240873/14127/17085/30925/15284/54519/64930/27103/214968/18534/20371/54644/20351/22724/16194/192656/230126/230738/56717/18762/14190/16193/56744/16950/18844/108655/17474/56619/12515/19698/12051/26365/21803/22177/243910/16190/246779/20737/16408/12520/74732/17863/20852/83430/16453/16854/18826/321019/15894/16173/19883/11891/13813/12772/171285/16362/216799/22059/103743/20556/57765/19401/12775/20848/16364/23882/14063/19164/53314/19219/16852/105855/12053/74143/80859/15000/14999/100504404/14991/83433/22694/16149/240354/17283/16952",88
"GO:0046488","phosphatidylinositol metabolic process","88/9937","142/28928",0.619718309859155,1.80408687406719,6.94803360377862,1.59910876365603e-11,1.10450070419963e-10,2.35409023513623e-11,"269180/213056/18802/15559/16331/27392/67556/320404/23827/226856/18718/64436/18796/18795/13480/18700/55980/269437/68563/18720/194126/56703/67063/16330/18707/269615/84652/231293/74596/433931/18590/66459/232086/18705/233011/233315/16332/52858/101490/212111/103199/69718/18717/216439/117150/26457/234515/114874/100504663/77116/244882/55981/74769/18799/83493/237625/170835/74302/56193/320207/170749/56077/108083/320655/56208/71795/14428/14756/69048/18708/24057/30955/104718/268783/14731/18591/224020/20975/14755/225010/18701/225049/18596/225651/18797/18719/74055/84095",88
"GO:0006417","regulation of translation","194/9937","381/28928",0.509186351706037,1.48231284916496,6.85514283302587,1.70800143800355e-11,1.17846688446834e-10,2.51173890121569e-11,"52846/17974/66882/75619/16011/17975/108954/12227/18772/19735/63913/16589/13418/64436/20181/64930/20823/75422/228019/65964/69113/98956/21825/27103/67333/66971/16418/228866/241846/52856/19652/68134/20102/56726/208691/28146/80890/20202/242248/72201/11428/17346/72181/22608/236511/76850/20218/230784/19204/100342/230861/68943/56717/78697/16193/231207/211006/78796/231279/100503670/17855/17690/231659/15467/75593/66870/69956/21841/23983/12785/65967/66892/101122/14433/232560/76846/12051/233033/101543/15469/22121/20430/207952/83485/12877/13690/13631/233833/214580/212508/66084/56422/56484/13688/17347/13629/16000/72068/66399/12567/108037/18813/78428/13685/19704/234384/74480/11727/16475/14939/19229/100037258/319278/16201/18854/18746/67557/56040/214424/67941/56403/24127/17973/15983/636931/207181/74203/67579/18148/14694/104625/73158/194952/268420/20425/23879/53422/12261/22057/140486/14786/19401/16667/20918/52469/70207/18750/69674/210004/20677/75420/69635/100715/13803/16398/218693/66912/18755/12192/211064/11651/223453/15473/18458/68036/16341/68537/55944/213988/73826/207214/29813/68015/70511/224045/208643/319765/52575/106338/11820/21926/53817/19106/13078/72416/67843/71373/21453/14151/58988/52874/208922/18011/332397",194
"GO:0060996","dendritic spine development","86/9937","138/28928",0.623188405797101,1.81418880979154,6.9350447167241,1.76296754206806e-11,1.21510864133678e-10,2.58983572968692e-11,"17974/210293/53972/16560/74117/14270/22782/241638/12361/17986/236794/245537/108672/70237/50790/18481/67414/56376/242443/14745/19266/12540/170731/56717/13542/19699/231380/330222/243725/73178/232227/22421/52163/232560/11816/233071/243961/18479/13690/13631/15182/17118/18483/66923/235072/11487/50772/209012/13169/66713/216856/13385/216963/12569/18053/66610/56013/14824/77097/108100/94245/56320/17260/20620/217692/19164/18163/13196/11838/58234/66725/13845/74143/224105/320712/67102/21844/16443/239985/22084/19280/68166/17919/12631/208922/18011",86
"GO:0071322","cellular response to carbohydrate stimulus","119/9937","209/28928",0.569377990430622,1.65753914734598,6.90105559666402,1.77722616452268e-11,1.22245207723134e-10,2.60548724594761e-11,"26921/93691/19275/70456/22278/54598/107723/18795/56406/16500/18534/18555/236900/57394/20526/69227/22329/14630/18033/22249/16847/108079/66259/56485/192185/67389/57915/21405/56455/78894/58805/12638/14761/67767/21803/21872/50490/109689/22228/18576/18751/101772/56484/93759/20587/16000/20186/16971/14456/110385/18747/26383/74551/14623/213053/56373/15894/71764/214597/11814/20466/17127/14629/94353/14775/171429/22433/14694/26397/20317/20296/20913/12842/217166/11421/18750/11799/74370/14756/20677/14121/20499/218461/15357/75597/14226/15251/12192/238377/67041/105787/223527/17886/53357/19013/223775/224129/12374/56490/21844/20112/50873/545192/19015/26415/11307/19326/11596/83433/13640/18754/11829/17126/16973/110355/12015/76303/226153/21416",119
"GO:0061614","miRNA transcription","57/9937","80/28928",0.7125,2.07418738049713,6.95941300887468,1.77736374865285e-11,1.22245207723134e-10,2.60548724594761e-11,"107771/20375/12156/30878/11835/21812/16600/16476/19712/20602/71093/14461/19016/21803/21676/13982/17863/15182/56484/14728/17125/11606/30877/12166/12159/73181/14463/12224/23871/17127/20787/22059/18053/19401/20848/13207/20682/21752/13865/22160/15251/14281/17869/67040/18591/223701/20788/19013/239719/11820/19015/18131/21926/14465/13653/14283/19697",57
"GO:0051341","regulation of oxidoreductase activity","50/9937","67/28928",0.746268656716418,2.17249267399542,6.95019960776041,1.88569731902257e-11,1.29423805488377e-10,2.75848911219246e-11,"68002/15559/74748/11350/13805/16176/11605/20193/18033/230676/57320/14581/75387/20778/18984/17992/12391/12034/56632/64384/16334/13982/52014/13115/14128/17751/12560/14528/69089/56532/26940/52892/16859/20533/70207/13614/68346/21752/13361/14938/68020/11651/14573/22337/50873/21926/12460/54683/54391/14297",50
"GO:0060760","positive regulation of response to cytokine stimulus","50/9937","67/28928",0.746268656716418,2.17249267399542,6.95019960776041,1.88569731902257e-11,1.29423805488377e-10,2.75848911219246e-11,"16177/12767/56489/22030/71586/67445/228607/21939/58203/54651/16196/24088/12977/192656/230073/21898/16792/53323/245945/14581/26362/94088/15458/101613/54123/14456/434341/22418/12362/12363/17381/17394/193670/15944/16145/54396/19014/246746/13614/11491/15251/547253/80285/50873/15511/83433/53603/72512/225471/16149",50
"GO:0010324","membrane invagination","58/9937","82/28928",0.707317073170732,2.0590991539381,6.94714196082975,1.92250949959708e-11,1.31811931483393e-10,2.80938870930241e-11,"497097/70676/17167/14130/14131/14127/227753/21825/19261/16803/229521/14129/11303/12540/12491/75788/73178/232201/14461/19016/56644/83382/16409/54198/16414/27403/216190/319581/20288/12725/235406/11848/347708/171284/171283/276891/20877/56208/217303/140580/14063/16398/16016/17886/20401/105722/668218/105855/12724/66616/11596/11629/224840/83433/12266/106572/70417/68166",58
"GO:0051983","regulation of chromosome segregation","84/9937","134/28928",0.626865671641791,1.82489384615616,6.92316828804592,1.92958960086442e-11,1.32158683983733e-10,2.81677925846147e-11,"329152/26554/66977/99152/59126/66442/12236/76464/215387/12235/12995/68612/56456/70099/229841/14211/381534/73804/107995/52276/108911/21335/52206/231600/12704/77045/208628/17120/11461/56150/58186/68298/64383/75430/18817/30949/12055/12237/17345/22264/67141/93759/12534/52696/20587/69957/66923/219114/108912/19645/67629/78658/68014/22137/22038/20588/235661/70385/20877/14841/22680/23834/57376/56208/217232/83796/11799/69716/268697/67241/70127/76044/332110/83797/223970/214901/19252/18519/67052/70799/66468/16319/226026/67155",84
"GO:0000266","mitochondrial fission","41/9937","51/28928",0.803921568627451,2.34032838253546,6.92987963879885,1.95408993634188e-11,1.33556732678429e-10,2.8465767295533e-11,"14545/56428/20878/67472/67414/76824/68943/68350/170731/19017/16542/66437/19016/72759/22228/12176/71804/215999/13179/20847/72108/56749/114874/67900/15944/16145/54396/237781/70383/66196/17762/14245/70435/223601/239555/50873/70772/67453/72930/68166/69104",41
"GO:2000378","negative regulation of reactive oxygen species metabolic process","41/9937","51/28928",0.803921568627451,2.34032838253546,6.92987963879885,1.95408993634188e-11,1.33556732678429e-10,2.8465767295533e-11,"15510/12633/271639/11306/67103/68943/170731/57320/15277/64383/68197/20128/64384/16334/14360/93759/110279/17751/17392/11796/11433/12955/11848/22333/22059/83429/20848/12189/21418/68346/18109/15251/13983/68020/11651/19219/19013/26874/93734/50873/66968",41
"GO:0043588","skin development","181/9937","351/28928",0.515669515669516,1.50118624829302,6.83360407117806,2.05530339581186e-11,1.40327611162327e-10,2.99088862416442e-11,"21419/12825/12832/12633/381269/16011/22409/74104/14633/13167/18772/19225/226519/98376/93840/54139/12831/26569/16870/16420/228357/107515/14178/99138/241639/16658/67996/58231/170441/17979/20613/16776/18194/13607/380614/20758/20760/20761/20753/16447/16600/22234/12578/74754/19207/54325/230709/14620/433759/230793/69073/55948/16765/12399/230824/13836/71529/74155/20423/14284/19664/231470/15442/231580/20602/12740/18590/12843/14056/15404/21415/19695/232174/22421/20190/54135/70300/545975/76560/14183/18605/15182/19156/404634/110279/12833/17123/59004/14160/13115/24099/11886/12367/71609/12560/338521/286940/22418/54616/14365/64929/12023/16173/17918/235505/17874/216725/11688/11684/15218/12842/16400/13393/18053/19014/16661/16664/16666/16667/27419/18612/20682/192897/14027/319530/171211/16323/15220/109620/21418/26914/13039/105171/14313/16398/19878/195733/66042/64010/18755/81535/12192/19164/58208/11651/252973/14368/83925/14042/18810/52609/22337/22410/74127/110310/100126226/16687/110308/16682/19041/22061/12737/100034684/80859/12394/13388/18763/19015/12575/16994/21926/20662/14465/18426/19697/16952/13380/20249/16825/24069/21416",181
"GO:0010935","regulation of macrophage cytokine production","38/9937","46/28928",0.826086956521739,2.40485493390972,6.8976664740299,2.25092714667866e-11,1.53523569691006e-10,3.27214219872087e-11,"245860/13345/17164/332579/170743/24088/192656/56228/21898/16792/12491/100689/18439/107607/21803/26362/64297/66824/93759/73914/142980/22418/12362/12363/55991/11433/117149/270151/20361/17874/68585/22160/21809/56722/14991/106759/16149/67116",38
"GO:0015908","fatty acid transport","79/9937","124/28928",0.637096774193548,1.85467801991255,6.89909940460583,2.33172125364205e-11,1.58702777826012e-10,3.38252984492152e-11,"18777/74205/227358/21934/18783/19225/26569/18779/58207/21825/26458/16176/108115/50790/11770/12904/26568/19299/66350/17096/11520/13117/666168/100040843/20525/76574/14077/18781/18782/26970/63954/74114/12491/21405/18439/66437/58887/19016/11816/108116/22228/18442/13491/12140/69836/17319/216225/14081/26457/14719/21943/12903/19659/237625/26420/18126/11421/13614/20963/15466/67452/19300/12062/11651/210463/53357/20524/12895/26874/11957/20518/20517/19015/108114/225579/19879/18399/16952/12780",79
"GO:0050000","chromosome localization","79/9937","124/28928",0.637096774193548,1.85467801991255,6.89909940460583,2.33172125364205e-11,1.58702777826012e-10,3.38252984492152e-11,"59014/21749/26554/74117/381293/66977/108000/381318/18005/66442/228421/51944/76464/69737/13589/75608/66934/71878/67028/66371/16905/56742/229841/14579/76959/73804/52276/12540/108911/12617/77053/17120/12190/320678/64383/18226/110033/12237/93759/12534/52696/270058/116733/67177/234852/219114/72400/105513/19645/52023/67629/22137/100041286/66713/70385/22210/83431/20877/67139/22680/66140/16211/56208/11799/208092/268697/217449/26934/67203/68942/16580/100502766/18519/72415/67052/78798/66468/67849/16319",79
"GO:0015918","sterol transport","77/9937","120/28928",0.641666666666667,1.86798161752373,6.89207543549358,2.47305037959528e-11,1.67972049691014e-10,3.58009153321431e-11,"11807/18718/11305/99031/22259/18830/56491/228983/16179/246703/13645/17777/11303/381524/69863/100102/20280/12491/20423/21405/20778/12638/67166/19016/16974/11816/52857/18550/170460/244152/66508/233979/52014/93759/27403/16971/20288/234365/382044/104158/13897/234564/16816/116733/16835/67484/235283/192663/11814/11808/12306/237636/268379/245944/17846/77371/68299/69071/76205/238055/18035/67963/20788/223920/27801/27410/11307/54219/224705/55938/83433/18145/170459/16891/54525/76303/16889",77
