"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Up","GO:0051345","positive regulation of hydrolase activity","92/3006","368/28928",0.25,2.40585495675316,9.24266595115128,7.62162482592972e-16,1.69976091117916e-14,8.40493822909226e-15,"240690/26921/20846/210293/51800/50778/19734/14103/383619/102639543/545384/236312/226691/100040462/15950/20163/107771/332579/228482/12125/12156/21939/277360/75974/20201/20202/20194/18049/11853/14066/16007/17096/192656/326623/12578/16818/16792/230824/22417/108911/13836/11603/55985/12740/12739/215114/56221/14056/69538/56644/170770/52377/244058/108797/69710/56212/70261/67865/13033/74048/19152/11783/17925/16412/56532/12362/21838/56193/216799/76281/20292/20304/18053/12775/20848/15223/20963/432763/17260/14063/14062/14744/17869/20401/54483/19876/70835/12018/21926/22324/58801/17196",92
"Up","GO:0032663","regulation of interleukin-2 production","34/3006","70/28928",0.485714285714286,4.67423248740614,10.4808009044683,7.72030905472493e-16,1.7155309939358e-14,8.48291776760585e-15,"12487/19264/16963/22030/332579/16176/20371/74131/213439/12479/242122/192656/16792/108723/16768/93675/56644/21929/14728/260315/26558/234695/20390/12501/102657/12772/171285/57765/16364/12522/56233/12394/547431/16952",34
"Up","GO:0048144","fibroblast proliferation","53/3006","154/28928",0.344155844155844,3.31195617423162,9.79606754205281,8.94171421849767e-16,1.97976654520022e-14,9.78950357723419e-15,"12825/14268/18214/107771/13555/17395/14205/12428/54124/18176/60599/16476/12571/14284/68303/18595/13874/18787/18590/16534/21803/108961/56312/17863/12534/16000/15364/12567/13617/195209/14702/71785/12306/16878/22059/18053/23834/16416/217303/20698/268697/17286/17869/18591/14114/12703/12575/16992/21815/16149/18596/58801/70445",53
"Up","GO:0001822","kidney development","93/3006","375/28928",0.248,2.38660811709914,9.20355118951156,9.11585181298282e-16,2.01106184061236e-14,9.94425182627926e-15,"240725/98711/20846/12765/22420/12767/12628/93840/269152/15139/15431/12505/23892/14118/12125/12156/17395/14734/14173/100534287/16194/242316/13841/21812/277753/13118/435802/56198/22417/18595/666279/20750/23948/18590/11677/14056/15396/56753/12267/319197/21803/243931/16202/21412/12484/11783/21853/14561/67937/12931/13617/71785/235041/73230/67703/20897/72077/19378/72135/16878/20317/16400/16416/20682/15223/18073/14634/20677/13614/271127/17260/13003/218476/20969/20666/20471/18654/14573/70350/15117/17869/18591/22270/19876/11504/20681/12488/71461/13653/18596/17126/11475/15201",93
"Up","GO:0090068","positive regulation of cell cycle process","76/3006","276/28928",0.27536231884058,2.64992719874261,9.37894058046671,9.61653671471767e-16,2.11391468356142e-14,1.04528361724586e-14,"68549/12487/226419/381293/18214/76843/76464/108907/215387/12235/16176/12531/71878/20878/20873/70099/76123/72776/229841/14211/18392/20460/107995/52276/22417/108911/27214/13874/12545/50883/14056/56150/58186/68298/19362/12444/16534/21803/12447/108961/67141/14219/12534/16000/52679/12567/14632/58994/219114/71819/20877/237877/23834/20698/11799/13614/21752/268697/20135/76044/239336/18591/22410/26934/22061/11504/11629/21926/67052/12532/16906/18596/66468/67849/16319/16952",76
"Up","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","32/3006","63/28928",0.507936507936508,4.88808626133975,10.520401589932,1.04039472272673e-15,2.27883601231537e-14,1.12683353239688e-14,"240873/15284/20371/74131/16186/192656/230738/12399/16193/56744/83408/16950/12515/21803/243910/16190/246779/12400/16173/12772/16362/216799/57765/12775/12522/16852/105855/12703/80859/12394/100504404/16952",32
"Up","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","64/3006","211/28928",0.303317535545024,2.91895198544459,9.52681506217108,1.14543740078433e-15,2.49998846228125e-14,1.23618848161066e-14,"12487/14268/227358/12654/20344/18214/21825/17005/320664/17986/14173/70839/21812/14191/15234/16193/18595/15442/18590/12311/17537/21803/26362/23900/16202/12478/11501/107449/16000/13179/216439/211323/23886/20312/16412/21943/71785/16173/21983/13051/18413/108686/68585/320207/216869/18806/20304/18053/12985/56745/18212/14063/14062/30955/20356/239364/18591/15163/19128/21926/83433/22324/18596/83490",64
"Up","GO:0007264","small GTPase-mediated signal transduction","104/3006","444/28928",0.234234234234234,2.25413437389485,9.06874103890601,1.18834471382562e-15,2.58443905315338e-14,1.27794741341232e-14,"26921/12825/210293/227326/381293/226652/93840/20163/215632/99326/76117/74194/76829/22376/75974/12428/74012/404710/18049/18176/11853/12977/11303/14726/11603/74734/19415/54153/23921/12843/11517/13448/232201/243621/14235/14812/11857/58804/319197/11816/233046/56212/16797/76484/83767/70719/16000/117600/216445/19414/211323/234353/17925/15368/13617/69581/16412/432879/235041/270160/67169/108686/68585/94176/11548/22059/76281/16706/16400/18053/56699/21858/140580/27261/14063/14062/20620/11852/30955/80837/104886/223601/19354/72318/20401/73167/223881/26934/27281/19876/72536/14570/240057/12575/320484/11629/14251/12488/22324/12558/74002/18596/71085/71653",104
"Up","GO:0050853","B cell receptor signaling pathway","30/3006","56/28928",0.535714285714286,5.15540347875677,10.5993860620882,1.20816365739485e-15,2.61825714162636e-14,1.29466970316331e-14,"227059/12477/19264/12229/18033/17096/16818/56743/23921/12483/18751/12478/68119/12143/16428/15985/217303/20963/17260/18035/16019/74039/105855/239743/14525/80859/76438/224860/12482/107321",30
"Up","GO:0001914","regulation of T cell mediated cytotoxicity","34/3006","71/28928",0.47887323943662,4.60839822702014,10.366448110771,1.33379737207958e-15,2.88034481794508e-14,1.42426620791744e-14,"19264/16963/12010/12479/18439/16643/19294/52118/670558/77777/379043/667281/19368/19369/19370/56554/56532/15216/16197/223601/105855/14972/21355/100504404/14964/15006/15013/15015/110557/15018/110558/15007/14991/14990",34
"Up","GO:0097028","dendritic cell differentiation","27/3006","46/28928",0.58695652173913,5.64852902889873,10.7446621466172,1.44575626074402e-15,3.11116601654142e-14,1.53840213747129e-14,"98365/381319/20375/12608/17096/14255/83408/65963/18733/19698/21803/26362/28240/19152/15900/21813/12981/12775/16364/14063/53314/75766/24108/14991/83433/21950/74481",27
"Up","GO:0040013","negative regulation of locomotion","90/3006","360/28928",0.25,2.40585495675316,9.14037010121894,1.56958701238719e-15,3.36583117026946e-14,1.66432837051435e-14,"240725/12825/74748/63953/16181/15139/24136/21930/23892/21825/228564/11602/22376/21857/18846/70771/14173/74012/60599/21812/16600/22417/17965/20346/100952/55985/12739/18787/19242/77574/56753/12515/27007/11857/319430/11816/21803/20130/70420/16202/68713/13491/12798/13179/260315/117600/16971/211323/23886/69550/50931/20312/12552/110168/14739/21838/22003/13051/20317/20293/18053/16666/20848/217303/114886/56320/78771/17260/11852/17286/238328/14026/19219/20356/18133/17886/18591/14114/20440/57781/14525/19876/11629/21926/246707/13078/22240/16149/77125/19091",90
"Up","GO:0001959","regulation of cytokine-mediated signaling pathway","54/3006","161/28928",0.335403726708075,3.22773087365641,9.65251105762745,1.69391792635869e-15,3.6197904677205e-14,1.7899055733869e-14,"16178/16177/12767/56489/19264/16181/22030/56045/21939/58203/54651/12977/192656/16792/100038882/16193/14581/246727/23961/23960/246730/26362/15458/54123/11846/12484/73914/434341/12362/12363/17381/17394/22036/16145/54396/20304/246746/20698/13614/20963/14063/17948/17951/17952/17940/18383/547253/80285/19876/83433/53603/72512/225471/16149",54
"Up","GO:0097553","calcium ion transmembrane import into cytosol","62/3006","202/28928",0.306930693069307,2.9537229172019,9.48883752203856,1.71435917108038e-15,3.65075166535971e-14,1.80521519440153e-14,"15559/19264/14103/16963/12372/23796/18796/12335/59091/54652/192176/12766/22065/14173/269437/18049/17096/16818/74777/269615/12293/17329/15945/18439/64177/194352/83408/11517/12288/69810/12504/14812/110891/16534/21803/20190/80982/233571/12478/12721/233979/14219/28240/71912/14065/13617/12286/20312/21838/23832/12774/22368/20302/15114/16416/14062/14226/12297/14724/12018/16440/12482",62
"Up","GO:0032655","regulation of interleukin-12 production","32/3006","64/28928",0.5,4.81170991350632,10.3954550174478,1.87363065477124e-15,3.97611654176885e-14,1.96610086191802e-14,"27218/21825/21939/170744/24088/18033/21898/16792/21899/14747/14255/209590/56644/232801/16170/73914/15900/81897/19696/16362/216869/327957/12775/20963/19094/54483/100043314/16423/16994/14991/21950/54445",32
"Up","GO:0071356","cellular response to tumor necrosis factor","63/3006","208/28928",0.302884615384615,2.91478581298941,9.43781768328742,2.0593674280832e-15,4.35520704704629e-14,2.15355265346922e-14,"240690/20846/98496/21934/12654/240873/383619/22030/22029/74614/245527/50706/13038/211550/18033/230738/16792/21938/22163/16193/56449/16202/83397/24099/20312/58994/21943/16365/12362/17394/11796/108153/22036/13051/16362/22059/20296/20304/12842/12189/20698/13614/20963/56320/14063/17948/17951/17952/17940/18035/12192/14281/239337/75766/18383/15117/72049/16691/16668/12737/21926/13078/107765",63
"Up","GO:0000819","sister chromatid segregation","67/3006","230/28928",0.291304347826087,2.80334403656455,9.35036626815836,2.32425690061946e-15,4.89851119295504e-14,2.42220442419413e-14,"381293/66977/381318/18005/59126/228421/12236/51944/76464/108907/215387/12235/72119/192176/16571/102920/70099/56742/229841/14211/73804/107995/52276/21335/54392/50883/208628/11461/56150/68298/233406/18817/110033/67141/12534/67177/73420/219114/72400/67629/71819/68014/22137/209737/70385/20877/14841/23834/21973/103768/70218/11799/69716/268697/60411/76044/26934/105988/223970/100502766/18140/67052/70799/66468/67849/16319/16551",67
"Up","GO:0050679","positive regulation of epithelial cell proliferation","69/3006","241/28928",0.286307053941909,2.75525297951814,9.31789058118766,2.35341086288588e-15,4.94296877468462e-14,2.44418770583065e-14,"227289/19275/15559/13345/23797/15284/226841/107771/16401/23796/14178/12229/14173/404710/18176/14066/21812/18124/16476/15530/18707/16193/56221/114142/19242/19695/26903/22421/12444/12273/21803/21929/11846/12822/16000/15364/12567/216439/15368/12560/13655/17381/270152/16173/76365/12771/68585/14172/20296/20292/20304/20848/16416/20682/21828/18109/20666/22160/18654/20356/15117/17869/18591/22061/12737/13052/21926/12393/76905",69
"Up","GO:0072677","eosinophil migration","20/3006","26/28928",0.769230769230769,7.40263063616357,11.1222616292181,2.51900273472752e-15,5.27271118501156e-14,2.60723796613974e-14,"16963/56221/11501/20299/20312/16854/12771/20296/20306/20292/20293/20307/20290/20304/20308/20305/20302/20303/217303/19219",20
"Up","GO:0002260","lymphocyte homeostasis","40/3006","98/28928",0.408163265306122,3.92792646000516,9.88696083706965,3.99424221846138e-15,8.33220664143662e-14,4.12009016519414e-14,"210293/383619/16184/12505/12125/20371/75974/74131/213439/17096/54390/18707/22163/18439/23921/83408/18733/21803/16797/12721/79201/21929/12484/24099/56532/12442/12044/57916/216892/15218/17260/238875/16197/72049/105855/16423/12018/16149/58801/27060",40
"Up","GO:0071887","leukocyte apoptotic process","54/3006","164/28928",0.329268292682927,3.16868701621148,9.48431776240626,4.12644624340457e-15,8.57881180027127e-14,4.24203091070422e-14,"227059/12765/18566/14103/14127/16184/12505/12125/228598/20612/26570/17096/18124/12578/18707/22163/16193/50883/18439/80885/170770/12051/26362/243910/12144/16409/11501/79201/12484/209488/16854/56532/12502/16173/102595/12044/12774/20877/22059/20304/12775/14634/20723/17260/16197/17869/20442/20440/15163/16423/80859/12018/16149/16952",54
"Up","GO:2000146","negative regulation of cell motility","86/3006","342/28928",0.251461988304094,2.41992428398563,8.99525496795811,4.61826027351317e-15,9.56884805995145e-14,4.73158173826154e-14,"240725/12825/74748/63953/16181/15139/24136/21930/23892/21825/228564/11602/22376/21857/70771/14173/74012/60599/21812/16600/22417/17965/20346/100952/55985/12739/18787/19242/77574/56753/12515/27007/11857/319430/11816/21803/20130/70420/16202/68713/13491/12798/13179/260315/117600/16971/211323/23886/69550/50931/20312/12552/110168/14739/21838/22003/13051/20317/20293/18053/16666/20848/217303/114886/78771/17260/11852/17286/238328/14026/19219/18133/17886/18591/14114/57781/14525/19876/11629/21926/246707/13078/22240/16149/77125/19091",86
"Up","GO:0070555","response to interleukin-1","41/3006","103/28928",0.398058252427184,3.83068167871377,9.80024473413818,5.13710397880975e-15,1.05640057675503e-13,5.22366500747682e-14,"240690/16178/16177/107527/14268/21934/16324/12654/16181/16176/19223/12608/58203/110135/18033/192656/230738/16193/231130/20310/18787/20210/83397/73914/17390/16365/108153/17874/16362/20296/20304/20682/13614/18035/239337/15117/19094/16423/26415/13653/107765",41
"Up","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","31/3006","62/28928",0.5,4.81170991350632,10.2313823701808,5.14680190272331e-15,1.05640057675503e-13,5.22366500747682e-14,"14131/14127/12010/14129/73149/474145/26888/213233/670558/77777/379043/667281/19368/19369/19370/56554/15216/14972/21354/21355/14964/15006/15013/15015/110557/15018/110558/15007/14991/14990/17476",31
"Up","GO:2001233","regulation of apoptotic signaling pathway","103/3006","447/28928",0.230425055928412,2.21747705186197,8.83382642148117,5.15023271563273e-15,1.05640057675503e-13,5.22366500747682e-14,"51800/16324/19264/19225/14103/18611/11910/22030/107771/22029/18227/12505/21825/171543/12235/12125/16176/20612/17395/20613/51795/14173/99571/14161/110135/20201/20202/13038/13040/21812/16600/326623/21898/16818/12399/22417/22163/15234/67211/21899/15507/18787/56449/66813/17537/170770/18793/13032/74041/56312/79201/21929/107449/170799/11540/16000/11783/216439/211323/15368/17390/20312/16854/56532/73181/14463/12759/21943/15894/14678/13051/18413/60530/12981/23939/18858/22059/216869/237877/18053/12189/209027/16323/212937/13039/21752/12062/14573/17869/29813/20583/22061/27279/12018/16994/21926/16992/83433/50930/16149/58801/225884/15201",103
"Up","GO:0032970","regulation of actin filament-based process","98/3006","416/28928",0.235576923076923,2.26705563232509,8.86421825419724,5.37485114834341e-15,1.09879873642634e-13,5.43331444153591e-14,"21956/19736/93840/98660/24136/74194/241431/228785/15162/277360/22376/192176/18481/14758/19241/24088/170643/20194/11853/118449/21812/14191/230824/22417/14726/320827/16885/13717/56221/14086/21333/56753/19240/12391/12288/93675/50918/58804/22323/21803/101497/63986/56188/70420/69710/56212/16202/12721/14219/83767/28240/12798/16971/69550/20312/234695/14463/15894/235041/22003/23999/56193/108686/268396/30794/237860/20292/12985/16416/56699/13614/56320/17260/14063/26401/76820/20259/319710/21809/14744/14026/19219/20356/223601/17886/20401/223881/105855/15163/16423/13837/17916/12488/13640/213556/13506/18596/11475",98
"Up","GO:0032615","interleukin-12 production","32/3006","66/28928",0.484848484848485,4.66590052218795,10.153163156664,5.80862485170738e-15,1.1796124574676e-13,5.83292025018089e-14,"27218/21825/21939/170744/24088/18033/21898/16792/21899/14747/14255/209590/56644/232801/16170/73914/15900/81897/19696/16362/216869/327957/12775/20963/19094/54483/100043314/16423/16994/14991/21950/54445",32
"Up","GO:0042269","regulation of natural killer cell mediated cytotoxicity","32/3006","66/28928",0.484848484848485,4.66590052218795,10.153163156664,5.80862485170738e-15,1.1796124574676e-13,5.83292025018089e-14,"16174/26904/30925/83408/16768/17057/17059/80782/232408/243655/16643/27007/16641/503550/19294/52118/21803/77777/379043/19369/54725/171285/216869/16859/20723/20706/21354/21355/667612/14991/22324/225825",32
"Up","GO:0010324","membrane invagination","36/3006","82/28928",0.439024390243902,4.22491602161531,9.95851241810449,6.04843898006897e-15,1.22425994273145e-13,6.05369209712653e-14,"497097/70676/17167/14131/14127/21825/16803/14129/11303/232201/56644/83382/16409/16414/319581/20288/347708/171284/171283/276891/20877/217303/140580/14063/16398/16016/17886/20401/668218/105855/11629/224840/83433/12266/106572/70417",36
