"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"ENSMUSG00000084758",18.5709556905536,-1.77012615186419,0.458420338629164,1.00394477424201e-05,3.52574847683006e-05,NA
"ENSMUSG00000028527",5154.49469007492,-3.63822339320429,0.225282208553285,1.27715284098738e-59,7.44750171034259e-58,"Ak4"
"ENSMUSG00000028528",548.932258650255,-2.44559122690435,0.226478363995343,5.44032901197116e-28,8.14918230404855e-27,"Dnajc6"
"ENSMUSG00000028521",1480.20778928845,-1.47859339639807,0.130121378185998,7.94773292244281e-31,1.36542051607567e-29,"Slc35d1"
"ENSMUSG00000035031",1641.74107812557,-3.76099660391208,0.235633525993868,2.3353223705357e-58,1.28465738481636e-56,"C8a"
"ENSMUSG00000095386",1.63288260270822,-1.84065901211402,1.52285796877202,0.00998106574424827,0.0220644484145344,NA
"ENSMUSG00000028518",2723.64461845846,-1.42441970264826,0.154050566436731,3.13138007981333e-21,3.37693108172626e-20,"Prkaa2"
"ENSMUSG00000025418",1322.14397961685,-1.09326599986142,0.119142487280192,9.4501560679701e-21,9.93222520574326e-20,"Bsnd"
"ENSMUSG00000085933",46.0682157937965,-2.56199246985991,1.22554829904516,0.00119768117048244,0.00318175464036575,"Tmem61"
"ENSMUSG00000047502",276.852565130263,-1.90312423369054,0.269168067447494,1.53364985469547e-13,1.02798727055128e-12,"Mroh7"
"ENSMUSG00000034871",293.549744321041,-3.39798527448983,0.18447691231563,1.2872645938987e-76,1.43748837200667e-74,"Fam151a"
"ENSMUSG00000034853",447.346614732394,-1.4837168659065,0.129015035721486,1.62518308868665e-31,2.87841705810687e-30,"Acot11"
"ENSMUSG00000034785",1368.00496126381,-3.28191048372129,0.168640922801551,3.6321862608987e-85,5.63341999659108e-83,"Dio1"
"ENSMUSG00000028607",2825.57649799269,-1.49820440149895,0.133946489952442,5.84818227514333e-30,9.61098623495593e-29,"Cpt2"
"ENSMUSG00000028600",677.12446772558,-1.11981776065918,0.12408987373398,3.72771050146139e-20,3.81028312767225e-19,"Podn"
"ENSMUSG00000028603",4132.35796323532,-1.95696535368033,0.125929451217311,1.9644402174983e-55,9.85928265564205e-54,"Scp2"
"ENSMUSG00000028601",3829.51324878543,-1.23169063914819,0.139108051127312,1.51737581366708e-19,1.50618095210847e-18,"Echdc2"
"ENSMUSG00000003411",98.4146531808182,-1.40090745598792,0.24000639333999,7.08048284529524e-10,3.6436752043047e-09,"Rab3b"
"ENSMUSG00000059027",135.556065462096,-2.14952227917346,0.260036574137102,1.59230994639342e-17,1.39242953573808e-16,NA
"ENSMUSG00000028545",873.830174984163,-1.25046777446381,0.13756036317104,1.73715354352772e-20,1.80202448867385e-19,"Bend5"
"ENSMUSG00000084673",5.35951667803146,-1.68062087482077,0.947251488985753,0.00581514774597858,0.013552698503463,NA
"ENSMUSG00000028544",729.027967862757,-2.2345061928717,0.210630809956787,3.55515210170595e-27,5.14586954241741e-26,"Slc5a9"
"ENSMUSG00000070867",3347.48645083992,-1.11395035844429,0.182997356141171,2.13978905690109e-10,1.14824720799685e-09,"Trabd2b"
"ENSMUSG00000085870",8.64557765593111,-1.14253661055695,0.778048563058272,0.0202461276951634,0.0416676203412993,NA
"ENSMUSG00000028716",11666.7980264155,-1.37901072290347,0.140694196041392,1.60908532313515e-23,1.95205386240632e-22,"Pdzk1ip1"
"ENSMUSG00000028715",8047.16862901981,-3.24091946865749,0.649860680820751,5.38863339772854e-08,2.35933617535521e-07,"Cyp4a14"
"ENSMUSG00000066072",7185.19769554228,-2.59738470029862,0.427172939244908,1.5037898846991e-10,8.16374411396931e-10,"Cyp4a10"
"ENSMUSG00000028712",3582.50598557554,-1.31250606158847,0.629004380525761,0.00389302752774,0.00941492981099568,"Cyp4a31"
"ENSMUSG00000083457",5.16338787226411,-3.1181856576972,1.30350711727476,0.000324315612986902,0.000938003742611948,NA
"ENSMUSG00000063929",25.4961042073739,-1.94845001507578,0.51377334273644,1.24798956889509e-05,4.33747261620029e-05,"Cyp4a32"
"ENSMUSG00000028713",4438.16218796575,-3.90890305766996,0.235520818069083,6.09487567149419e-63,4.11247592891695e-61,"Cyp4b1"
"ENSMUSG00000028710",261.409419116624,-1.04080480192348,0.167793846851475,1.09125650151157e-10,5.98235707038768e-10,"Atpaf1"
"ENSMUSG00000063882",6431.57289288305,-1.15832063364066,0.131505267966639,2.50871495922608e-19,2.45744034646295e-18,"Uqcrh"
"ENSMUSG00000028699",1153.05990619133,-1.77570304737085,0.144098045244126,6.70435714048158e-36,1.45232892701761e-34,"Tspan1"
"ENSMUSG00000028692",25450.103943666,-1.45829291519001,0.106561422841352,1.60102191774032e-43,4.89154904388677e-42,"Akr1a1"
"ENSMUSG00000033985",353.040160336695,-1.22845512755362,0.127719130169621,1.22167117906502e-22,1.41518693533393e-21,"Tesk2"
"ENSMUSG00000082063",20.2908942540142,-1.44462868419195,0.443341172462055,0.000112501441942514,0.000346089146603872,NA
"ENSMUSG00000048772",324.109158593016,-1.10645361467068,0.185429978485612,4.49408295453986e-10,2.35446513503855e-09,"Tmem53"
"ENSMUSG00000006395",1070.57043245798,-1.08111758180066,0.117982718666678,1.07356554020441e-20,1.12409811415496e-19,"Hyi"
"ENSMUSG00000028536",1298.86592274206,-2.22245245892516,0.159947261293635,9.2177003340766e-45,3.00099299214675e-43,"2610528J11Rik"
"ENSMUSG00000050854",452.657967777148,-1.33492904554635,0.161529018363457,2.15655403755959e-17,1.86611692657326e-16,"Tmem125"
"ENSMUSG00000085203",36.1009770592704,-2.71614441321865,0.481654634167993,2.0403644295965e-09,1.01243055255739e-08,"Gm12927"
"ENSMUSG00000087385",147.820857710711,-1.17569492382447,0.174598772966337,3.011054040522e-12,1.84445641637461e-11,"Frg2f1"
"ENSMUSG00000032978",5272.41452791287,-1.32403323451145,0.220312018408609,2.74018826949006e-10,1.45886447701528e-09,"Guca2b"
"ENSMUSG00000083679",315.099869673237,-1.28207149371857,0.206901962261965,9.0519473535658e-11,4.99299066916618e-10,NA
"ENSMUSG00000028655",825.447902075084,-3.46711190768102,0.24831917047036,3.42517767360604e-45,1.13667040360056e-43,"Mfsd2a"
"ENSMUSG00000086443",16.9083871135525,-1.38629203677932,0.61101751584537,0.00226543341184089,0.00572679001924781,NA
"ENSMUSG00000032726",17.6742482570908,-1.08206473777022,0.496878403781177,0.00398131046988395,0.00960762701614135,"Bmp8a"
"ENSMUSG00000084088",10.6773123274802,-1.14191199401465,0.589647979616205,0.0068160924543163,0.0156535330462417,NA
"ENSMUSG00000062545",288.253166863823,-1.16132846285112,0.231481175114926,8.62033768614513e-08,3.69887842233171e-07,"Tlr12"
"ENSMUSG00000023120",1787.29430606937,-2.54942559913072,0.272492995848652,1.29852106073525e-21,1.43003793739946e-20,"Ldc1"
"ENSMUSG00000028773",511.366861838074,-1.29038183887027,0.2232377024058,1.13334298399059e-09,5.74491198466768e-09,"Fabp3"
"ENSMUSG00000087171",13.4770770352472,-4.40108497688772,0.821694648703071,1.95812072529534e-09,9.73134585641879e-09,NA
"ENSMUSG00000028910",909.545084518105,-1.01968399057389,0.0855738594269213,2.24540455755966e-33,4.31945438316429e-32,"Mecr"
"ENSMUSG00000028906",5360.80383461686,-1.03214731419819,0.112698876558553,1.15677630835027e-20,1.20895844972835e-19,"Epb41"
"ENSMUSG00000070717",12.18858734737,-2.15593319738023,0.625946067769064,4.25878806739173e-05,0.000138531565244869,NA
"ENSMUSG00000046694",155.099896201865,-1.06023039650409,0.290998314537202,4.07416808554018e-05,0.000132971606053565,"Tent5b"
"ENSMUSG00000056596",26.4833834217941,-1.70896892033843,0.386493543368514,9.44807289348445e-07,3.67747054728271e-06,"Trnp1"
"ENSMUSG00000037583",36.9137751005808,-2.55105188366215,0.371857652111633,9.24969245842338e-13,5.88219337603724e-12,"Nr0b2"
"ENSMUSG00000081772",5.22583269244623,-1.51535691496321,0.897991412741402,0.00828722296645459,0.0186748902969223,NA
"ENSMUSG00000028834",59.643859722267,-1.53446655563449,0.378676529269218,5.27273661459068e-06,1.90121568534498e-05,"Trim63"
"ENSMUSG00000037366",3144.721600146,-1.44069987570678,0.100272367827059,1.08576279231771e-47,3.96880952596135e-46,"Pafah2"
"ENSMUSG00000037348",1195.21621528535,-1.52101271174822,0.21722712017424,2.97858336646953e-13,1.95715448386968e-12,"Paqr7"
"ENSMUSG00000028673",4535.0567206409,-1.14673509600706,0.101907460102929,4.63666532311531e-30,7.67076172788574e-29,"Fuca1"
"ENSMUSG00000028672",1821.77701326539,-1.82674638712875,0.117784418727342,2.96504201197328e-55,1.48145969340965e-53,"Hmgcl"
"ENSMUSG00000001604",1091.89678396327,-2.13671890425545,0.27289725493304,5.5061696201346e-16,4.37165987543854e-15,"Tcea3"
"ENSMUSG00000041351",3005.0258607005,-1.56309847958377,0.138533003976691,1.77451869399031e-30,3.00698789920938e-29,"Rap1gap"
"ENSMUSG00000028756",4865.87526038915,-1.74029770453897,0.107952223759249,1.78383623046174e-59,1.02680923636939e-57,"Pink1"
"ENSMUSG00000028755",3094.94798187277,-1.66169832649476,0.145876473368951,4.73859729856249e-31,8.22953593048948e-30,"Cda"
"ENSMUSG00000043621",255.785230438189,-1.18683612685233,0.350298150165793,9.14661904307273e-05,0.000284592629852308,"Ubxn10"
"ENSMUSG00000028750",17.6454844648099,-1.85038340842732,0.52096012407101,3.16423928259358e-05,0.000104433456683087,"Pla2g2c"
"ENSMUSG00000070661",451.191856142251,-2.46476096457209,0.152001078709063,6.67752631798542e-60,3.98759018144081e-58,"Rnf186"
"ENSMUSG00000028743",5091.54147171766,-2.1425505985543,0.12308794871573,9.37143245615331e-69,7.92808986650485e-67,"Akr7a5"
"ENSMUSG00000028737",5540.17344624821,-2.29119397397077,0.156456311068291,2.13803541325249e-49,8.48150673527195e-48,"Aldh4a1"
"ENSMUSG00000009863",8112.20168419694,-1.88033115170685,0.119532845981018,9.39712608183301e-57,4.90363116616025e-55,"Sdhb"
"ENSMUSG00000040860",1448.47930901886,-1.28290869483135,0.211307865003143,1.97614511363072e-10,1.06324319363595e-09,"Crocc"
"ENSMUSG00000033770",3012.95574763037,-1.73270873612504,0.133223748286733,1.11714307969376e-39,2.8417168043144e-38,"Clcnka"
"ENSMUSG00000086061",129.464343718097,-1.27996951784779,0.1836845742637,5.19020996553169e-13,3.36092053842229e-12,NA
"ENSMUSG00000006216",4830.61030102183,-1.04393041853372,0.117292130391968,1.21059960441323e-19,1.20541825969528e-18,"Clcnkb"
"ENSMUSG00000048406",105.742476411395,-1.20895121045603,0.199626901770014,2.36752393973654e-10,1.26710471291819e-09,NA
"ENSMUSG00000040740",743.537983826215,-1.9988570749254,0.249362877397882,1.13674638796804e-16,9.43444586729027e-16,"Slc25a34"
"ENSMUSG00000040706",232.746843886666,-1.78396481326762,0.243744929672458,2.47629919710472e-14,1.75740916009332e-13,"Agmat"
"ENSMUSG00000041735",30.9680245533138,-6.59671043013065,1.10853204265079,4.96891750985162e-13,3.22416628893161e-12,"AAdacl4fm3"
"ENSMUSG00000066026",7105.28178963326,-1.11521661597308,0.17834796705041,7.56684659096598e-11,4.19766397820751e-10,"Dhrs3"
"ENSMUSG00000029020",2905.53484747547,-1.15174360532953,0.107068087360202,1.12078183030075e-27,1.66101800915309e-26,"Mfn2"
"ENSMUSG00000029016",1559.26677020186,-1.06816772066034,0.167698041411158,3.70992703005623e-11,2.09925285759503e-10,"Clcn6"
"ENSMUSG00000047719",1448.81004245546,-1.63674554889062,0.115391336960811,1.18531403336056e-46,4.18211747568323e-45,"Ubiad1"
"ENSMUSG00000028991",4014.74842107909,-1.44565045123166,0.150372048599721,9.14431936972711e-23,1.06647116868661e-21,"Mtor"
"ENSMUSG00000028989",1441.12855831304,-2.81157367458955,0.497805712415291,1.93753949883967e-09,9.63549480451685e-09,"Angptl7"
"ENSMUSG00000086766",3.27895171147301,-1.41580222156466,1.07954739548118,0.0199392609255855,0.0411004571769291,NA
"ENSMUSG00000086740",51.017746364562,-1.97450418195124,0.308465132240072,1.54210917402685e-11,8.99724824783584e-11,NA
"ENSMUSG00000028982",177.366045166155,-1.60614137697402,0.196309323766926,3.02832155271906e-17,2.5993287301471e-16,"Slc25a33"
"ENSMUSG00000085403",3.77741814649147,-1.52105251759167,1.15293335620768,0.0170373455499607,0.0357087157951221,NA
"ENSMUSG00000087094",4.29058833666497,-1.8749003569476,1.51282098670409,0.00933244455733512,0.0207828115209415,NA
"ENSMUSG00000028976",2521.87478586279,-3.92286524105306,0.215186198931553,2.44899902686664e-75,2.60456877457331e-73,"Slc2a5"
"ENSMUSG00000078492",2.87550693834702,-2.00688486713515,1.38356390503263,0.0066981884634642,0.0154001792405816,"1700045H11Rik"
"ENSMUSG00000028967",8561.34076470904,-1.71464720665804,0.153193908139439,4.41794368634936e-30,7.31433315722213e-29,"Errfi1"
"ENSMUSG00000028964",5372.55663506314,-1.31970521250476,0.114242920330497,1.16373362118443e-31,2.06768708795013e-30,"Park7"
"ENSMUSG00000073700",843.763055680501,-1.25220092371308,0.151515944669431,2.43069320469671e-17,2.09764691011192e-16,"Klhl21"
"ENSMUSG00000028943",1258.94665741994,-1.31737656368787,0.140964171985182,1.45859824181318e-21,1.60158963287392e-20,"Espn"
"ENSMUSG00000028937",2193.62466782066,-2.02311141543162,0.196020859675004,6.15548854304312e-26,8.36741820574102e-25,"Acot7"
"ENSMUSG00000078350",1539.06060853612,-1.42273935587512,0.138167394138646,9.83191590598234e-26,1.32520223201092e-24,"Smim1"
"ENSMUSG00000039492",41.4833933601723,-1.34551153588511,0.381978526341459,4.86374139587532e-05,0.000157134095668276,"Ccdc27"
"ENSMUSG00000029026",11.4590039666298,-1.72516798177377,0.868574659091642,0.00344331458382464,0.00841438517112397,"Trp73"
"ENSMUSG00000085069",516.824799667811,-2.27446130950614,0.156389374230261,9.20599800024738e-49,3.52670256153559e-47,"Prdm16os"
"ENSMUSG00000098424",89.2329283306166,-2.15198717028923,0.237210924291074,1.37657973411869e-20,1.43598934057949e-19,NA
"ENSMUSG00000086810",53.1558961742516,-2.18298215605706,0.307193526206418,1.34722554168439e-13,9.07386467068129e-13,NA
"ENSMUSG00000029059",1049.7452382675,-2.40819214713793,0.19662636390508,2.70161145630486e-35,5.65490068089154e-34,"Prxl2b"
"ENSMUSG00000029053",1498.59848286829,-1.78639231020891,0.115169032599506,2.86287112549187e-55,1.4336180205546e-53,"Prkcz"
"ENSMUSG00000029054",4.19311104232077,-1.39951481887994,0.927555828334197,0.0138053733918835,0.0295628377956021,"Gabrd"
"ENSMUSG00000023153",126.68019546953,-1.60219959967106,0.327772145116694,1.07368847410913e-07,4.56149103685625e-07,"Tmem52"
"ENSMUSG00000029036",2106.37388907157,-1.13396446040402,0.098304844215172,1.84085941291952e-31,3.25524577419988e-30,"Atad3a"
"ENSMUSG00000042116",459.764167986777,-1.52254023055512,0.293384220203411,2.40338702799216e-08,1.08945090081544e-07,"Vwa1"
"ENSMUSG00000073680",89.4994102208482,-1.32600851987983,0.24789438544574,1.25473630249863e-08,5.81516509234374e-08,"Tmem88b"
"ENSMUSG00000023571",977.750561668249,-1.91032251672909,0.163278889677975,1.30051604680093e-32,2.41444101323791e-31,"C1qtnf12"
"ENSMUSG00000078486",294.112387300643,-2.86486252816994,0.185453223145745,1.4363568417256e-54,7.00427810111345e-53,"Perm1"
"ENSMUSG00000104950",165.094606334097,-1.51536974458537,0.223885909428212,1.54315261475346e-12,9.64859196469874e-12,NA
"ENSMUSG00000040351",2465.68514327971,-1.46759166782202,0.137813107236184,2.22949899106103e-27,3.25448565139589e-26,"Ankib1"
"ENSMUSG00000105950",17.7442573922879,-1.44370175542035,0.522627130594369,0.000542724088169422,0.00151628718853839,NA
"ENSMUSG00000106535",190.978387097676,-2.73100994679975,0.198735538459374,1.03817091170366e-43,3.21142785900131e-42,NA
"ENSMUSG00000001467",6115.97286914654,-2.96329658471805,0.154075571138782,3.61144422295732e-83,5.13745192837763e-81,"Cyp51"
"ENSMUSG00000040584",308.523486828808,-1.63692814097555,0.203736748594232,9.91928081064784e-17,8.25092058193701e-16,"Abcb1a"
"ENSMUSG00000028970",682.605798222764,-1.76153158905133,0.105631194131538,1.91050475076109e-63,1.31695102171291e-61,"Abcb1b"
"ENSMUSG00000003623",6581.6523083716,-1.05217336031796,0.172677261373875,2.14960084976321e-10,1.15323529614728e-09,"Crot"
"ENSMUSG00000106445",2.49984918890114,-1.54311816913237,1.34646323359655,0.0198778203834849,0.0410040861221716,"Gm21190"
"ENSMUSG00000002944",2688.27532612788,-1.76380549535089,0.136084503147374,1.99783788574229e-39,5.04747865839008e-38,"Cd36"
"ENSMUSG00000029017",3411.48385941066,-1.52101945951094,0.100278961428661,6.7445572280247e-53,3.09307887332041e-51,"Pmpcb"
"ENSMUSG00000042453",71.1601394312269,-2.64659409246341,0.315295381199624,7.27261500623181e-18,6.49706334196725e-17,"Reln"
"ENSMUSG00000106379",3.55037998640789,-1.46782806807035,1.22260677661692,0.0218373715354293,0.0445850494443987,"Lhfpl3"
"ENSMUSG00000028998",1418.99592835915,-1.07926506043271,0.147719383560245,5.58028159484047e-14,3.86689448151309e-13,"Tomm7"
"ENSMUSG00000028973",1517.8176707216,-1.14224966628649,0.115229016868591,7.48003133519314e-24,9.25022258251404e-23,"Abcb8"
"ENSMUSG00000038072",12747.6116570279,-2.75028865684398,0.158341642136424,2.65448206684484e-68,2.21213442092958e-66,"Galnt11"
"ENSMUSG00000045294",444.115046915277,-1.53743684782174,0.170323760310472,2.05111265650428e-20,2.12277803847852e-19,"Insig1"
"ENSMUSG00000039095",6.91697502778167,-1.79875851564362,0.837739295901642,0.00220420196371161,0.00558401164445725,"En2"
"ENSMUSG00000044681",15.2284965615803,-2.52249879886269,0.586406814190788,1.518735948858e-06,5.8011713155113e-06,"Cnpy1"
"ENSMUSG00000002633",22.2998219166275,-1.66441891704396,0.513283736506495,0.000101756817088661,0.000314726042495244,"Shh"
"ENSMUSG00000097453",9.48142478826249,-1.54857153968225,0.70774747895295,0.00242397476208243,0.00609034225856103,NA
"ENSMUSG00000025745",6525.18873635279,-1.21805033485265,0.102873107819103,4.56709613595135e-33,8.63687765455862e-32,"Hadha"
"ENSMUSG00000059447",1824.77886294495,-1.30692193915901,0.129565062876315,1.02815338433481e-24,1.32045875133603e-23,"Hadhb"
"ENSMUSG00000029162",9251.18814345459,-2.98994467611949,0.158587511460285,4.97906052484493e-80,6.50306068782963e-78,"Khk"
"ENSMUSG00000029161",4790.31259306286,-2.38569045398488,0.129665180236715,2.18718748927345e-76,2.4182497715561e-74,"Cgref1"
"ENSMUSG00000006638",135.403204892895,-2.88132425112829,0.282077954690693,2.88339642525017e-25,3.80152159159016e-24,"Abhd1"
"ENSMUSG00000006641",2082.71443190874,-3.01609465953532,0.158582756093845,2.12975235778218e-81,2.88278116113377e-79,"Slc5a6"
"ENSMUSG00000013622",2119.05283708298,-1.0292432649707,0.150561214338938,1.66621652055613e-12,1.03802732970992e-11,"Atraid"
"ENSMUSG00000054252",1932.84890575409,-1.41471588612967,0.156807651465936,2.52697864714441e-20,2.60561131603524e-19,"Fgfr3"
"ENSMUSG00000005299",3459.76824944847,-1.43025327087452,0.0763440629408106,3.48570957983742e-79,4.47412860667178e-77,"Letm1"
"ENSMUSG00000029102",110.20870966089,-1.4499126625466,0.219533243984958,5.09995649768451e-12,3.07428956597263e-11,"Hgfac"
"ENSMUSG00000044716",49.2191772468602,-2.45519333721763,0.386582254366753,2.64695396903853e-11,1.51543373351721e-10,"Dok7"
"ENSMUSG00000029103",10350.9322748043,-2.08736656920121,0.120066942955487,1.28897867729289e-68,1.08634150108148e-66,"Lrpap1"
"ENSMUSG00000029098",3093.28179515923,-1.37667042437703,0.162301802229172,3.19297380742973e-18,2.91783457508738e-17,"Acox3"
"ENSMUSG00000039563",20.2993089904928,-1.89075732090739,0.524360738009635,2.56288108513106e-05,8.55468332914616e-05,"2210406O10Rik"
"ENSMUSG00000029198",2109.01038351489,-1.10047606153942,0.0898209093667401,3.58159710458794e-35,7.47583081624925e-34,"Grpel1"
"ENSMUSG00000029123",392.089551994988,-1.56379726782172,0.126339645080018,3.84103931335293e-36,8.41862335862848e-35,"Stk32b"
"ENSMUSG00000005107",344.02067263465,-1.53879314171967,0.246580360339027,5.02162077942143e-11,2.81861971569736e-10,"Slc2a9"
"ENSMUSG00000085720",14.0062597879027,-1.8832545213756,0.704480091620725,0.000523709042292227,0.00146664799379995,"Gm7854"
"ENSMUSG00000048373",73.9241353263569,-1.31247157079323,0.298790497537672,1.47895646112546e-06,5.65502715336005e-06,"Fgfbp1"
"ENSMUSG00000104784",21.032501154757,-1.19325551161517,0.565423222992631,0.00416013906628328,0.0100067362311654,NA
"ENSMUSG00000015806",2545.58470801617,-1.90554589549637,0.156877124603913,6.06550458036477e-35,1.24969538097663e-33,"Qdpr"
"ENSMUSG00000029167",1856.40043640765,-1.04354371347563,0.166087209554228,6.55448590726249e-11,3.65239242147706e-10,"Ppargc1a"
"ENSMUSG00000105762",6.96831656163046,-1.31242450398875,0.862494380520304,0.0147995039708533,0.0314852468741701,NA
"ENSMUSG00000105328",9.11109551981027,-1.17555286204314,0.657108090686004,0.00936249737471618,0.0208310436707423,NA
"ENSMUSG00000072941",13741.0335149965,-1.435334673606,0.116683430141344,1.18881614043618e-35,2.54808250292721e-34,"Sod3"
"ENSMUSG00000029189",2171.81357513672,-1.14632194418929,0.124571580964643,7.06376158179626e-21,7.47333259913963e-20,"Sel1l3"
"ENSMUSG00000081143",33.7679087561091,-4.1768504744051,0.476580690531722,9.50959443579858e-20,9.51982438947223e-19,NA
"ENSMUSG00000105402",242.184302159711,-2.05400285466042,0.593908200750804,4.15998830804921e-05,0.000135481146369493,"Gm3716"
"ENSMUSG00000070780",4500.16497765743,-1.3056062537675,0.150899599573074,8.14712100253357e-19,7.74288512640787e-18,"Rbm47"
"ENSMUSG00000107304",14.4462789549618,-1.1284562524907,0.688347725915081,0.0140329985166879,0.0299945438675192,NA
"ENSMUSG00000107319",22.6367277757147,-1.09647362180379,0.414353496880274,0.00107839812898029,0.00288269824208807,NA
"ENSMUSG00000005220",161.791653802766,-3.02341128806198,0.408901036085787,2.02235737881929e-14,1.44350686157079e-13,"Corin"
"ENSMUSG00000067206",497.276136373528,-3.38536541794062,0.167110261196497,4.29115461024225e-92,8.63411234821176e-90,"Lrrc66"
"ENSMUSG00000029228",151.350486151616,-1.53317216889156,0.208918794737636,2.5151247840934e-14,1.78382968967742e-13,"Lnx1"
"ENSMUSG00000062960",1330.16760402878,-1.1152408359932,0.128716650828522,9.32895626223493e-19,8.8247737891044e-18,"Kdr"
"ENSMUSG00000072852",17.6505062136971,-1.14563895255533,0.483334040723402,0.00221560173390011,0.00560942307274488,NA
"ENSMUSG00000106303",16.7258836031839,-1.15204456001471,0.714303100954032,0.0144981187138605,0.0308999888687241,NA
"ENSMUSG00000029269",50.8901253062665,-1.50397084951555,0.301067803890964,6.74544456834991e-08,2.92870837849003e-07,"Sult1b1"
"ENSMUSG00000029273",5462.51472460978,-1.89713177795943,0.259019318591342,2.38638752863873e-14,1.69575498137504e-13,"Sult1d1"
"ENSMUSG00000044221",2882.67316279982,-1.47056296111564,0.113150715607718,1.61297787701171e-39,4.08438184865981e-38,"Grsf1"
"ENSMUSG00000060961",13235.3733924686,-1.04317691905992,0.216462149610333,2.53665647523901e-07,1.04353814179385e-06,"Slc4a4"
"ENSMUSG00000029368",76.8612312996711,-4.28432030925186,0.316675506767731,5.10673948364774e-43,1.52887291726258e-41,"Alb"
"ENSMUSG00000029369",1260.71234076619,-2.77069756655539,0.175701867681547,9.43087075118779e-57,4.9097684698608e-55,"Afm"
"ENSMUSG00000106705",7.28318523196428,-1.51170134102142,0.994177750507972,0.0118863573012591,0.0258490656247635,"Gm2602"
"ENSMUSG00000070690",31.339088429317,-3.47314621502166,0.4148124598124,6.4397698302858e-18,5.7691864977779e-17,"Albfm1"
"ENSMUSG00000057068",23.9366097667791,-4.32049996763216,0.785785386430465,1.05882104419959e-09,5.37447936389856e-09,"Fam47e"
"ENSMUSG00000107092",10.3859089949759,-1.11338420363528,0.686641664577173,0.014888023073999,0.0316404136772951,NA
"ENSMUSG00000106263",3.17585574110577,-3.4682437055649,1.38759420351973,0.000149467184497207,0.000451840836296781,NA
"ENSMUSG00000106526",20.7101922661523,-1.33679714890391,0.522263610407932,0.00107428353089105,0.00287341896753542,NA
"ENSMUSG00000067161",8.66951016100961,-1.35643276840868,0.783663007012438,0.00881951647785613,0.0197666915219708,NA
"ENSMUSG00000087611",8.34601335830202,-1.42368421394042,0.839354750323378,0.00891547435916541,0.0199557230244137,NA
"ENSMUSG00000029314",410.629681686662,-1.17610490622956,0.255947453961275,6.69359516275913e-07,2.64779940426961e-06,"Gpat3"
"ENSMUSG00000035187",6.08498525444776,-1.36458916714889,0.869723607928299,0.0126005516846741,0.0272377779060697,"Nkx6-1"
"ENSMUSG00000106164",24.8505768610224,-1.46747003704977,0.588677786561509,0.00115205044489811,0.00306709913414643,"9430085M18Rik"
"ENSMUSG00000057315",5228.86052811315,-1.14912403290681,0.123828026884669,3.40517120286529e-21,3.66864899396012e-20,"Arhgap24"
"ENSMUSG00000046709",34.903319428609,-2.87778056392769,0.367926301626561,7.90078380096246e-16,6.18710047022074e-15,"Mapk10"
"ENSMUSG00000104580",4.01877070815775,-1.56835465634496,1.14713305399246,0.014766074425111,0.0314171197685462,NA
"ENSMUSG00000105261",86.7739996831854,-2.78249541646796,1.15514973347647,0.000501654058252597,0.00140965547773195,NA
"ENSMUSG00000034462",6165.33886021321,-1.1358442356019,0.133629581488103,3.80578754054993e-18,3.45803331695046e-17,"Pkd2"
"ENSMUSG00000104748",6.92000120717355,-1.1647095381203,0.788346707933571,0.0193313085627857,0.0400023575874415,NA
"ENSMUSG00000029263",718.458191372106,-1.53904604563489,0.151003695102779,2.47796474294211e-25,3.27860572090456e-24,"Pigg"
"ENSMUSG00000050856",3301.15721304483,-1.54387570302481,0.14854545735159,3.04614137764429e-26,4.22562245517438e-25,"Atp5me"
"ENSMUSG00000046959",4007.25005533324,-1.49441651609668,0.157742542675808,3.29626157321253e-22,3.73888806379526e-21,"Slc26a1"
"ENSMUSG00000087439",23.9194002333265,-1.27097884816635,0.41310508263045,0.000240144966340387,0.000707105824422704,NA
"ENSMUSG00000029499",784.261687595924,-2.81655253414923,0.160711742084778,1.7223614457182e-69,1.49677900889767e-67,"Pxmp2"
"ENSMUSG00000097767",7.20950438646522,-1.83685719448787,0.813359159404289,0.00162633220122193,0.00421766179541228,"Miat"
"ENSMUSG00000063430",205.157381331962,-1.12413270494422,0.254046005885489,1.53095083447946e-06,5.84483007474604e-06,"Wscd2"
"ENSMUSG00000025825",2647.41983024813,-1.38301321199949,0.112414006798259,1.26739893005754e-35,2.70871652668948e-34,"Iscu"
"ENSMUSG00000042096",5685.68575266172,-2.15840400113415,0.157881682427405,1.91789726514009e-43,5.85168272126212e-42,"Dao"
"ENSMUSG00000042078",26.8867841875264,-2.5226520360578,0.42544152863555,3.67167132073744e-10,1.93677627013108e-09,"Svop"
"ENSMUSG00000042010",1140.98064984511,-2.23154377554906,0.192806777524388,7.413705087502e-32,1.32994128051622e-30,"Acacb"
"ENSMUSG00000041930",180.100022519543,-1.06007947878885,0.185737121947857,2.16107192581301e-09,1.07042316236655e-08,"Fam222a"
"ENSMUSG00000029556",1493.02598930783,-1.45629247599042,0.140522996303747,4.68782291800102e-26,6.41924200187828e-25,"Hnf1a"
"ENSMUSG00000029545",3041.46968629649,-1.40190559329758,0.088174017669992,9.01570638566105e-58,4.81714800041517e-56,"Acads"
